pixelID,focalAreaID,year,fireYear,conCov,timeSinceFire,preFireConCov,postFireConCov,postFireSAP,postFirePlanting,pptYr0_3_sum,tmaxYr0_3,CWDhist,AEThist,PPThist,PPThistSD,TmaxHist,TmaxHistSD,hli,tpi,aspect,eastness,northness,adjustedNorthness,adj_fold_northness,slope,elevation,burnSev,wilderness,x,y,disturbanceSize,ARI,RRI
FA-5-117,5,1984,2001,0.5963142514228821,-17,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.4970499761402607,0.985811554694015
FA-5-117,5,1985,2001,0.4739745557308197,-16,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.3747102804481983,0.7431721996989512
FA-5-117,5,1986,2001,0.5188004970550537,-15,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.4195362217724323,0.832076601728328
FA-5-117,5,1987,2001,0.628654956817627,-14,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.5293906815350056,1.0499536784149865
FA-5-117,5,1988,2001,0.6922494769096375,-13,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.5929852016270161,1.176082268559479
FA-5-117,5,1989,2001,0.6472152471542358,-12,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.5479509718716145,1.0867647629147503
FA-5-117,5,1990,2001,0.6757885217666626,-11,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.5765242464840412,1.14343484765574
FA-5-117,5,1991,2001,0.6823450326919556,-10,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.5830807574093342,1.1564385385095697
FA-5-117,5,1992,2001,0.6174241900444031,-9,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.5181599147617817,1.027679419920719
FA-5-117,5,1993,2001,0.6381280422210693,-8,0.603468120098114,0.09926427528262138,0.18901246786117554,0,6222.078125,18.662172158559162,315.6567077636719,555.7332763671875,2076.1201171875,186.28570556640625,18.354999542236328,8.477596282958984,132.9860076904297,100.19587707519533,80.260467529296875,0.8950791954994202,0.16948778927326202,0.08616109937429428,0.30110928416252136,22.152036666870117,1465.5643310546875,3.9328205585479736,0,-296600.836354,405931.665811,0.5042038448154926,0.538863766938448,1.0687418838220852
