pixelID,focalAreaID,fireYear,CWDhist,AEThist,PPThist,PPThistSD,TmaxHist,TmaxHistSD,hli,tpi,aspect,eastness,northness,adjustedNorthness,adj_fold_northness,slope,elevation,burnSev,mediumReburns,lowReburns,forestType,wilderness,x,y,preFireConCov,postFireConCov,postFireSAP,postFirePlanting,pptYr1_3_annual_mean,tmaxYr1_3_mean,min_annual_ppt_Yr1_3,min_annual_ppt_t_adjusted_Yr1_3,pptYr1_3_annual_mean_t_adjusted,disturbanceSize,recoveryTime,ppt_Yr1_3_mean_annual_anom,min_annual_ppt_Yr1_3_anom,conCov_end,ARI_end,RRI_end,fire
FA-30-1358,30,1.1374086861393,0.762569855786027,1.25377747302105,-0.285018754984429,0.509126355712903,1.98416988588021,-0.745347824220224,0.28753030853976,1.80699278574488,-0.887444628779543,0.842683878560928,-0.465983319053019,-0.39787223690026,-0.036896714041769,-0.402001677946004,-1.48604737506364,0.870607517201506,NA,NA,584,-0.27739801375119,0.758973457475771,-1.25357807110153,1.20335518716376,-1.07641235548677,0.17100909097454,-0.067031703487742,-1.23375560841997,2.36919258087674,-0.29617014883691,-1.0404480598465,-1.71574669328678,1.44147414294051,-1.1374086861393,-1.80455534385654,0.501262167199953,1.59379254442354,1.68937962503883,0.756245683364551,30-1999
FA-30-1491,30,1.1374086861393,0.747574075585122,1.3508579495272801,0.072063408613116,0.926519365424505,1.93358928369377,-0.931246027846146,1.07411752044692,0.738246738775095,0.706195927011655,-1.16290918632443,-0.672246315681202,-0.70921104525144,-1.64758211376252,0.64206360681719,-1.85733120553764,0.99523998055997,NA,NA,584,-0.27739801375119,0.763122698206661,-1.25926485584206,0.186559602567026,-0.746201740943839,-0.800068989477635,-0.067031703487742,-1.06458914731126,2.31014159887371,-0.043781223749606,-0.853628975452057,-1.58768766697794,0.412822708764026,-1.1374086861393,-1.87907864237411,0.360246944916814,-0.01300371820267,0.171106293589338,-0.010133647862827,30-1999
FA-30-518,30,1.1374086861393,0.677466478368019,1.34859873854539,-0.793087178041916,-0.166651772055087,2.00157865368957,-0.557932272268789,0.402937434380533,1.00259239862474,-0.208116814009599,0.223581186664614,-0.532483316510164,-0.007856783475425,-0.04570932302469,-1.20071304551658,-1.30980673128742,-1.25028612729559,NA,NA,584,-0.27739801375119,0.833659790631798,-1.21661397028809,0.284164963781256,1.29622584848978,1.64434652577516,-0.067031703487742,-1.51521218063934,2.360785483582,-0.831132855391011,-1.39274162101763,-1.90609905746314,-0.166344951402061,-1.1374086861393,-1.77303581912435,0.460954230150375,-0.93690990103485,-1.15557643373662,-1.14247733555293,30-1999
FA-30-1490,30,1.1374086861393,0.773118019527683,1.42144071187785,0.072063408613116,0.926519365424505,1.93358928369377,-0.931246027846146,1.29701564371562,-0.652592832000437,0.015603396090424,-0.106562429859159,-1.36469614718121,-1.1716328071353,-1.11728592880639,0.166851359596154,-2.06236163290327,0.917255114404127,NA,NA,584,-0.27739801375119,0.758973457475771,-1.25926485584206,-0.619158009841205,-0.225451734283691,-0.693844714132965,-0.067031703487742,-1.06458914731126,2.31014159887371,-0.043781223749606,-0.853628975452057,-1.58768766697794,-0.486970477254716,-1.1374086861393,-1.87907864237411,0.360246944916814,-0.747858877151207,-0.613807916882984,-0.44070313669942,30-1999
FA-30-1493,30,1.1374086861393,0.788112699242022,1.3176162867121,0.072063408613116,0.926519365424505,1.93358928369377,-0.931246027846146,-1.08321490285058,1.12218039521941,-1.91171479296734,1.88647521127156,0.868337232812589,0.754809427029919,1.64041150852455,0.01543658500112,-1.7159276532668,-1.65365823953949,NA,NA,584,-0.27739801375119,0.771421179668442,-1.25926485584206,0.923384433692372,-1.06848393860097,0.219936485297089,-0.067031703487742,-1.06458914731126,2.31014159887371,-0.043781223749606,-0.853628975452057,-1.58768766697794,1.18536477893817,-1.1374086861393,-1.87907864237411,0.360246944916814,1.00320935457981,1.15911430723144,0.477308610045506,30-1999
FA-30-903,30,1.1374086861393,2.08882399284038,0.02649937127517,-0.758422861929845,-0.079925346095919,2.11211882662469,-0.448601135095139,0.715104555591962,0.247947429901543,0.70640035419958,-1.0735998656463701,-0.600652235362056,-0.547074438222611,-1.39952560469314,0.479192900241265,-2.00754587614077,-1.68220168831564,NA,NA,584,-0.27739801375119,0.788018142592003,-1.23367432450967,-1.5071896802792,1.73384553554326,1.38209331769588,-0.067031703487742,-1.48667399332994,2.46286623640958,-0.762040398713581,-1.37616660099837,-1.90579530944106,-1.93147786951827,-1.1374086861393,-1.75069541680979,0.530364202414196,-1.18725103658203,-1.48669626866938,-1.21375996364959,30-1999
FA-30-1559,30,1.1374086861393,0.092471204858915,2.02906150362456,0.072063408613116,0.926519365424505,1.93358928369377,-0.931246027846146,-0.089428590560498,1.58888487988504,-1.0269721971034,1.39666904285212,-0.603546742642608,-0.140846915077964,0.605971063588978,-0.390463508248834,-1.69239331541048,-0.031851275721242,NA,NA,584,-0.27739801375119,0.771421179668442,-1.26210824821232,0.704465329183256,-0.987232830468904,0.299383927505474,-0.067031703487742,-1.06458914731126,2.31014159887371,-0.043781223749606,-0.853628975452057,-1.58768766697794,0.960573739376158,-1.1374086861393,-1.87907864237411,0.360246944916814,0.870113713210278,1.02015187269864,0.472899870158685,30-1999
FA-30-1878,30,1.1374086861393,0.509723712954807,1.31642138098221,0.072063408613116,0.926519365424505,1.93358928369377,-0.931246027846146,-0.090232510604707,0.762350694301684,0.128443667023029,-0.353331591038005,0.249156415435426,0.275274384737689,0.059531278863622,-0.765328421652963,-1.27514206138638,0.51021601230332,NA,NA,584,-0.27739801375119,0.725779531628648,-1.27632521006364,-1.32513741237425,-0.796247122405883,-0.760799138115749,-0.067031703487742,-1.06458914731126,2.31014159887371,-0.043781223749606,-0.853628975452057,-1.58768766697794,-0.939686352253879,-1.1374086861393,-1.87907864237411,0.360246944916814,0.667690728237893,0.79229743426463,1.70397598988836,30-1999
FA-30-1356,30,1.1374086861393,0.694776031575375,1.34353132181253,-0.271522263980478,0.524901973898711,1.98225822301376,-0.752374557784574,1.6500003373402,0.93191144728017,0.089056419001932,-0.277281209743554,-1.4466900848336,-1.55037898824713,-1.54149047454779,0.563938289535487,-1.67593795241303,0.22873015600524,NA,NA,584,-0.27739801375119,0.75067497601399,-1.25357807110153,1.16520873415957,-0.277025802493258,2.04956810038031,-0.067031703487742,-1.2273617347215,2.36696052592404,-0.286630829118866,-1.03341787868614,-1.7109302191431,1.14565890650496,-1.1374086861393,-1.80753548647847,0.495622943919815,1.05640762946305,1.01288229799945,0.381333107748676,30-1999
FA-30-1425,30,1.1374086861393,0.744148260903038,1.37025418882827,0.072063408613116,0.926519365424505,1.93358928369377,-0.931246027846146,1.32045521977988,1.50474180533832,-0.167067976146156,0.136074221269376,-1.30844165087615,-1.3017800956534,-1.15928119507656,0.328348914413357,-1.63022574807037,0.994437019532765,NA,NA,584,-0.27739801375119,0.763122698206661,-1.25642146347179,0.868420254284573,-1.01251055235302,-0.942943848814305,-0.067031703487742,-1.06458914731126,2.31014159887371,-0.043781223749606,-0.853628975452057,-1.58768766697794,1.11729938231356,-1.1374086861393,-1.87907864237411,0.360246944916814,1.53787008862854,1.62370346594572,0.874836111508077,30-1999
