PatchID,year,FireYear,ConProb,timeSinceFire,deltaConProb,preFireConProb,postFireConProb,ARI,RRI,RRI_yr20,SAPYr1_3,plantedYr0_6,PPT_Yr0_3_mean,CWDhist,PPThist,PPThistSD,T_meanHist,T_meanSD,SolarLoad,aspect,eastness,northness,slope,elevation,burnSev,wilderness,SeedAvail,PostFirePPT,SeedAvail2,PostFirePPT2,planted
1689284518,2000,1987,91.11554113610998,13,47.18485162784527,81.71516319373985,34.530311565894586,56.5852295702154,1.2518333433692395,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2001,1987,91.55849724311334,14,47.18485162784527,81.71516319373985,34.530311565894586,57.028185677218744,1.2573283843395284,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2002,1987,92.09870127888469,15,47.18485162784527,81.71516319373985,34.530311565894586,57.568389712990104,1.2747978934726072,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2003,1987,85.12416529965091,16,47.18485162784527,81.71516319373985,34.530311565894586,50.593853733756326,1.1289776021575009,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2004,1987,90.30476607285537,17,47.18485162784527,81.71516319373985,34.530311565894586,55.77445450696078,1.2318738647137009,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2005,1987,79.0426762073071,18,47.18485162784527,81.71516319373985,34.530311565894586,44.51236464141251,1.0133336479152046,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2006,1987,82.23935273405793,19,47.18485162784527,81.71516319373985,34.530311565894586,47.70904116816335,1.0578484366828376,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2007,1987,84.24220590467577,20,47.18485162784527,81.71516319373985,34.530311565894586,49.711894338781185,1.085033427915486,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2008,1987,70.79111334565398,21,47.18485162784527,81.71516319373985,34.530311565894586,36.2608017797594,0.7541445965930059,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2009,1987,85.49632446487229,22,47.18485162784527,81.71516319373985,34.530311565894586,50.9660128989777,1.1310024605514648,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2010,1987,76.47394342546339,23,47.18485162784527,81.71516319373985,34.530311565894586,41.943631859568804,0.913418697236077,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
