PatchID,year,FireYear,ConProb,timeSinceFire,deltaConProb,preFireConProb,postFireConProb,ARI,RRI,RRI_yr20,SAPYr1_3,PPT_Yr0_3_mean,CWDhist,PPThist,PPThistSD,T_meanHist,T_meanSD,SolarLoad,aspect,eastness,northness,slope,elevation,burnSev,wilderness,SeedAvail,PostFirePPT,SeedAvail2,PostFirePPT2
-1855777633,2005,1987,75.64837929240444,18,40.722834854795224,79.05259236954807,38.32975751475284,37.3186217776516,0.9296742583121163,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2006,1987,71.68540962118851,19,40.722834854795224,79.05259236954807,38.32975751475284,33.35565210643568,0.8283036887268941,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2007,1987,82.7487213318808,20,40.722834854795224,79.05259236954807,38.32975751475284,44.41896381712797,1.1366637210552817,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2008,1987,24.032843213332328,21,40.722834854795224,79.05259236954807,38.32975751475284,-14.296914301420513,-0.43916773517679125,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2009,1987,81.34404028507701,22,40.722834854795224,79.05259236954807,38.32975751475284,43.01428277032417,1.089049353568984,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2010,1987,83.04509459043804,23,40.722834854795224,79.05259236954807,38.32975751475284,44.7153370756852,1.132713571849529,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2011,1987,90.27127749459785,24,40.722834854795224,79.05259236954807,38.32975751475284,51.94151997984501,1.3491473741505422,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2012,1987,54.51772337629084,25,40.722834854795224,79.05259236954807,38.32975751475284,16.187965861538,0.34373672253763926,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2013,1987,92.94874485752038,26,40.722834854795224,79.05259236954807,38.32975751475284,54.61898734276755,1.437762786232364,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2014,1987,85.51360362036186,27,40.722834854795224,79.05259236954807,38.32975751475284,47.18384610560902,1.2253526022132166,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2015,1987,91.18888524540684,28,40.722834854795224,79.05259236954807,38.32975751475284,52.859127730653995,1.3799565741406523,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
