pixelID,focalAreaID,fireYear,CWDhist,AEThist,PPThist,PPThistSD,TmaxHist,TmaxHistSD,hli,tpi,aspect,eastness,northness,adjustedNorthness,adj_fold_northness,slope,elevation,burnSev,mediumReburns,lowReburns,forestType,wilderness,x,y,preFireConCov,postFireConCov,postFireSAP,postFirePlanting,pptYr1_3_annual_mean,tmaxYr1_3_mean,min_annual_ppt_Yr1_3,min_annual_ppt_t_adjusted_Yr1_3,pptYr1_3_annual_mean_t_adjusted,disturbanceSize,recoveryTime,ppt_Yr1_3_mean_annual_anom,min_annual_ppt_Yr1_3_anom,conCov_end,ARI_end,RRI_end,fire,snowPack,pixelIDsnow
FA-15-1688,15,1992,444.9732971191406,483.5766906738281,1803.4000244140625,166.48643493652344,16.96583366394043,8.101301193237305,200.6769256591797,18.376134872436523,255.88919067382812,-0.7350782752037048,-0.1462302953004837,-0.02201120182871818,-0.11302842944860458,10.38369369506836,1355.506591796875,3.961780309677124,0,0,798,0,-153230.836354,316021.665811,0.47167514430152047,0.03750584150354067,0.02802708434561887,0,2034.3033243815105,16.373005469640095,1128.5799865722656,63.79498177851329,124.24739783747398,0.4341693027979798,27,1.3869196013205811,-4.053303430391111,0.3816254138946533,0.3441195723911126,0.7925930510827304,15-1992,240.435302734375,FA-15-1688
FA-15-1689,15,1992,444.3299865722656,483.1466979980469,1787.7957763671875,164.67404174804688,16.898021697998047,8.063004493713379,199.01695251464844,39.59986877441406,257.62725830078125,-0.7598113417625427,0.11064349114894868,0.01712468452751636,-0.07718119025230408,9.024508476257324,1390.59130859375,4,0,0,798,0,-152960.836354,316021.665811,0.65524779425727,0.0198336395745476,0.02920310075084368,0,2008.9938863118489,16.281273921330772,1119.298797607422,63.62374023337696,123.39291728761978,0.6354141546827223,27,1.3432481986632536,-4.059516434184408,0.44509289413690567,0.4252592545623581,0.6692631119851278,15-1992,247.0570068359375,FA-15-1689
FA-15-1690,15,1992,454.6133117675781,477.67669677734375,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,146.36619567871094,28.81570053100586,66.97313690185547,0.8813671469688416,0.3862181603908539,0.1277199238538742,0.2789224088191986,17.66623878479004,1368.9232177734375,3.9382715225219727,0,0,798,0,-152690.836354,316021.665811,0.46758658356136745,0.03847901336848736,0.03369093500077724,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.4291075701928801,27,1.21061257666346,-4.078385042071233,0.4960525780916214,0.4575735647231341,1.066337665675436,15-1992,218.58599853515625,FA-15-1690
FA-15-1691,15,1992,460.5833129882813,475.19000244140625,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,146.93411254882812,-15.616251945495604,107.77375030517578,0.5508768558502197,0.5994183421134949,0.1451791524887085,0.21517199277877808,15.123350143432615,1295.687744140625,4,0,0,798,0,-152420.836354,316021.665811,0.6322231623861525,0.03806048259139061,0.03768303369482358,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.5941626797947619,27,1.21061257666346,-4.078385042071233,0.4000488221645355,0.3619883395731449,0.6092411251716187,15-1992,196.0106964111328,FA-15-1691
FA-15-1696,15,1992,483.010009765625,461.893310546875,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,180.9901885986328,2.4066319465637207,143.73402404785156,5.377199267968535e-4,0.6487656831741333,0.06479830294847488,0.03646949678659439,6.4282755851745605,1331.4605712890625,3.5446317195892334,0,0,798,0,-151070.836354,316021.665811,0.3502858844068315,0.00670487619936465,0.0140460372592012,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.34358100820746684,27,1.21061257666346,-4.078385042071233,0.3859553299844265,0.37925045378506184,1.103816697446957,15-1992,200.3697052001953,FA-15-1696
FA-15-1697,15,1992,485.2666931152344,459.80999755859375,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,186.59764099121097,1.122741937637329,231.71563720703125,-0.5578541159629822,0.4563879072666168,0.03618485108017921,-0.00622576940804719,4.297703266143799,1334.3968505859375,3.4216058254241943,0,0,801,0,-150800.836354,316021.665811,0.3453831159406238,0.01251466898247598,0.01115984392041961,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.3328684469581478,27,1.21061257666346,-4.078385042071233,0.36729783564805984,0.35478316666558385,1.0658359778696338,15-1992,200.29969787597656,FA-15-1697
FA-15-1698,15,1992,488.8333129882813,456.9500122070313,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,190.07476806640625,3.868809461593628,183.6216278076172,-0.32667720317840576,0.40608760714530945,0.02028309181332588,0.00291407131589949,2.643389940261841,1344.56591796875,3.7057056427001953,0,0,801,0,-150530.836354,316021.665811,0.3940595289071401,0.00237659477473546,0.01167542580515145,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.3916829341324046,27,1.21061257666346,-4.078385042071233,0.3005530722439289,0.29817647746919346,0.7612700260471338,15-1992,196.04200744628903,FA-15-1698
FA-15-1699,15,1992,474.44329833984375,467.2066955566406,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,171.30404663085938,-6.6481523513793945,61.14512252807617,0.5419335961341858,0.6607474684715271,0.09447908401489258,0.13673274219036102,8.725833892822266,1331.24609375,3.774149656295776,0,0,801,0,-150260.836354,316021.665811,0.3764849421050814,0.02246090304106473,0.019256427573661,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.35402403906401664,27,1.21061257666346,-4.078385042071233,0.3371061384677887,0.31464523542672396,0.888767995129924,15-1992,199.8153076171875,FA-15-1699
FA-15-1700,15,1992,474.1532897949219,463.2732849121094,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,189.259521484375,-15.963557243347168,260.07080078125,-0.6538878083229065,0.5286797881126404,0.04942426830530166,-0.01207903306931257,5.662069797515869,1325.78125,3.5663771629333496,0,0,801,0,-149990.836354,316021.665811,0.36791131065951455,0.03713897367318471,0.02966943010687828,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.33077233698632985,27,1.21061257666346,-4.078385042071233,0.28732818737626076,0.25018921370307606,0.7563788918461336,15-1992,199.66600036621097,FA-15-1700
FA-15-1701,15,1992,477.760009765625,459.7900085449219,1742.4200439453125,159.40379333496094,16.70083236694336,7.951642036437988,170.48126220703125,-11.27495002746582,78.02445983886719,0.12191586196422576,0.6809166073799133,0.10040455311536788,0.08982766419649124,7.017772197723389,1333.12353515625,3.4282312393188477,0,0,801,0,-149720.836354,316021.665811,0.3049310760365592,0.031074202619493,0.0363418428848187,0,1935.3962809244792,16.014527797698975,1092.3099975585938,63.114740325011944,120.85253498405142,0.2738568734170662,27,1.21061257666346,-4.078385042071233,0.4260947629809379,0.39502056036144495,1.4424343469365997,15-1992,193.1573028564453,FA-15-1701
