pixelID,x,y
tile_1_13_-280215438045,-280215,438045
tile_1_13_-280485440745,-280485,440745
tile_1_7_-236475126105,-236475,126105
tile_1_7_-238095127185,-238095,127185
tile_1_8_-222435133995,-222435,133995
tile_1_8_-222975132915,-222975,132915
tile_1_8_-224055132645,-224055,132645
tile_1_8_-225405136695,-225405,136695
tile_1_8_-226485136965,-226485,136965
tile_1_8_-227835136695,-227835,136695
tile_1_8_-228915128865,-228915,128865
tile_1_8_-229995129405,-229995,129405
tile_1_8_-231075127785,-231075,127785
tile_1_8_-231075135345,-231075,135345
tile_1_8_-231345129675,-231345,129675
tile_1_8_-231345154785,-231345,154785
tile_1_8_-231885155865,-231885,155865
tile_1_8_-231885157215,-231885,157215
tile_1_8_-232425129135,-232425,129135
tile_1_8_-232425136155,-232425,136155
tile_1_8_-232425139395,-232425,139395
tile_1_8_-232425154785,-232425,154785
tile_1_8_-232695130215,-232695,130215
tile_1_8_-232695160185,-232695,160185
tile_1_8_-232695182595,-232695,182595
tile_1_8_-232965156135,-232965,156135
tile_1_8_-232965157215,-232965,157215
tile_1_8_-233505131295,-233505,131295
tile_1_8_-233505132375,-233505,132375
tile_1_8_-233505161265,-233505,161265
tile_1_8_-233775130215,-233775,130215
tile_1_8_-233775137505,-233775,137505
tile_1_8_-233775140475,-233775,140475
tile_1_8_-233775158295,-233775,158295
tile_1_8_-233775159375,-233775,159375
tile_1_8_-233775172335,-233775,172335
tile_1_8_-234045138855,-234045,138855
tile_1_8_-234045155325,-234045,155325
tile_1_8_-234585132105,-234585,132105
tile_1_8_-234585157485,-234585,157485
tile_1_8_-234585160725,-234585,160725
tile_1_8_-234585171255,-234585,171255
tile_1_8_-234585173145,-234585,173145
tile_1_8_-234855130215,-234855,130215
tile_1_8_-234855154515,-234855,154515
tile_1_8_-235125155595,-235125,155595
tile_1_8_-235395158835,-235395,158835
tile_1_8_-235665131835,-235665,131835
tile_1_8_-235665159915,-235665,159915
tile_1_8_-235935140205,-235935,140205
tile_1_8_-235935156405,-235935,156405
tile_1_8_-235935172335,-235935,172335
tile_1_8_-236205134265,-236205,134265
tile_1_8_-236745129135,-236745,129135
tile_1_8_-236745131565,-236745,131565
tile_1_8_-237015140205,-237015,140205
tile_1_8_-237015157755,-237015,157755
tile_1_8_-237015159105,-237015,159105
tile_1_8_-237285172335,-237285,172335
tile_1_8_-237555133455,-237555,133455
tile_1_8_-237555135345,-237555,135345
tile_1_8_-237825129405,-237825,129405
tile_1_8_-237825131295,-237825,131295
tile_1_8_-238095140205,-238095,140205
tile_1_8_-238095169095,-238095,169095
tile_1_8_-238365159645,-238365,159645
tile_1_8_-238635133725,-238635,133725
tile_1_8_-238635137235,-238635,137235
tile_1_8_-238635153705,-238635,153705
tile_1_8_-238905141015,-238905,141015
tile_1_8_-239175127785,-239175,127785
tile_1_8_-239175132645,-239175,132645
tile_1_8_-239175157755,-239175,157755
tile_1_8_-239175168555,-239175,168555
tile_1_8_-239175169905,-239175,169905
tile_1_8_-239445159645,-239445,159645
tile_1_8_-239715134265,-239715,134265
tile_1_8_-239715135885,-239715,135885
tile_1_8_-239985138315,-239985,138315
tile_1_8_-240255168825,-240255,168825
tile_1_8_-240255169905,-240255,169905
tile_1_8_-240255182865,-240255,182865
tile_1_8_-240525129675,-240525,129675
tile_1_8_-240525142635,-240525,142635
tile_1_8_-240795139665,-240795,139665
tile_1_8_-241065130755,-241065,130755
tile_1_8_-241335134535,-241335,134535
tile_1_8_-241335138315,-241335,138315
tile_1_8_-241335169365,-241335,169365
tile_1_8_-241335182595,-241335,182595
tile_1_8_-241605132375,-241605,132375
tile_1_8_-241605136425,-241605,136425
tile_1_8_-241605170445,-241605,170445
tile_1_8_-241875139665,-241875,139665
tile_1_8_-242145130755,-242145,130755
tile_1_8_-242145181515,-242145,181515
tile_1_8_-242145183405,-242145,183405
tile_1_8_-242415133725,-242415,133725
tile_1_8_-242415169365,-242415,169365
tile_1_8_-242685141825,-242685,141825
tile_1_8_-242685170445,-242685,170445
tile_1_8_-242685184485,-242685,184485
tile_1_8_-242955138315,-242955,138315
tile_1_8_-242955139665,-242955,139665
tile_1_8_-242955182595,-242955,182595
tile_1_8_-243495142635,-243495,142635
tile_1_8_-243495181515,-243495,181515
tile_1_8_-243765169635,-243765,169635
tile_1_8_-243765170715,-243765,170715
tile_1_8_-244035135885,-244035,135885
tile_1_8_-244035182595,-244035,182595
tile_1_8_-244035183675,-244035,183675
tile_1_8_-244305185025,-244305,185025
tile_1_8_-244575181515,-244575,181515
tile_1_8_-245115136155,-245115,136155
tile_1_8_-245385137505,-245385,137505
tile_1_8_-245385182325,-245385,182325
tile_1_8_-246735173145,-246735,173145
tile_1_8_-265905174495,-265905,174495
tile_2_10_-180795304485,-180795,304485
tile_2_10_-181605303135,-181605,303135
tile_2_10_-181875305025,-181875,305025
tile_2_10_-182685304215,-182685,304215
tile_2_10_-183765303945,-183765,303945
tile_2_10_-204825306375,-204825,306375
tile_2_11_-164865312105,-164865,312105
tile_2_11_-164865313185,-164865,313185
tile_2_11_-165945312105,-165945,312105
tile_2_11_-192675330465,-192675,330465
tile_2_11_-193755330195,-193755,330195
tile_2_11_-194025331275,-194025,331275
tile_2_11_-194835329925,-194835,329925
tile_2_11_-195105331005,-195105,331005
tile_2_11_-195915330195,-195915,330195
tile_2_11_-196185331545,-196185,331545
tile_2_11_-204285309135,-204285,309135
tile_2_11_-204555307515,-204555,307515
tile_2_11_-204555320205,-204555,320205
tile_2_11_-205095310215,-205095,310215
tile_2_11_-205095311565,-205095,311565
tile_2_11_-205365321015,-205365,321015
tile_2_11_-205905308325,-205905,308325
tile_2_11_-205905319395,-205905,319395
tile_2_11_-205905323175,-205905,323175
tile_2_11_-206175310215,-206175,310215
tile_2_11_-206175322095,-206175,322095
tile_2_11_-206985313185,-206985,313185
tile_2_11_-206985329925,-206985,329925
tile_2_11_-207255309405,-207255,309405
tile_2_11_-207255310485,-207255,310485
tile_2_11_-207255312105,-207255,312105
tile_2_11_-207255316425,-207255,316425
tile_2_11_-207795324525,-207795,324525
tile_2_11_-207795325605,-207795,325605
tile_2_11_-207795326685,-207795,326685
tile_2_11_-208065311295,-208065,311295
tile_2_11_-208065317235,-208065,317235
tile_2_11_-208335309675,-208335,309675
tile_2_11_-208335312375,-208335,312375
tile_2_11_-208335322635,-208335,322635
tile_2_11_-208335329115,-208335,329115
tile_2_11_-208605321555,-208605,321555
tile_2_11_-208605323715,-208605,323715
tile_2_11_-208875324795,-208875,324795
tile_2_11_-209145310755,-209145,310755
tile_2_11_-209145331815,-209145,331815
tile_2_11_-209415312105,-209415,312105
tile_2_11_-209415322365,-209415,322365
tile_2_11_-209685321285,-209685,321285
tile_2_11_-209955323445,-209955,323445
tile_2_11_-209955331005,-209955,331005
tile_2_11_-210225311025,-210225,311025
tile_2_11_-210225332085,-210225,332085
tile_2_11_-210495316425,-210495,316425
tile_2_11_-210495319935,-210495,319935
tile_2_11_-210495322365,-210495,322365
tile_2_11_-210765317775,-210765,317775
tile_2_11_-210765321285,-210765,321285
tile_2_11_-211035311835,-211035,311835
tile_2_11_-211035330735,-211035,330735
tile_2_11_-211305331815,-211305,331815
tile_2_11_-211575319125,-211575,319125
tile_2_11_-211575322365,-211575,322365
tile_2_11_-211845317505,-211845,317505
tile_2_11_-211845320205,-211845,320205
tile_2_11_-211845323445,-211845,323445
tile_2_11_-212115312105,-212115,312105
tile_2_11_-212115330465,-212115,330465
tile_2_11_-212385316425,-212385,316425
tile_2_11_-212385321555,-212385,321555
tile_2_11_-212655315345,-212655,315345
tile_2_11_-212925314265,-212925,314265
tile_2_11_-212925318045,-212925,318045
tile_2_11_-212925319665,-212925,319665
tile_2_11_-212925331275,-212925,331275
tile_2_11_-213465321285,-213465,321285
tile_2_11_-213735315885,-213735,315885
tile_2_11_-214005314805,-214005,314805
tile_3_11_-111885352065,-111885,352065
tile_3_12_-119985382365,-119985,382365
tile_3_9_-101355220455,-101355,220455
tile_3_9_-102165221265,-102165,221265
tile_3_9_-102435219645,-102435,219645
tile_3_9_-103245220995,-103245,220995
tile_3_9_-103245222075,-103245,222075
tile_3_9_-103785219645,-103785,219645
tile_3_9_-104055212085,-104055,212085
tile_3_9_-104325222075,-104325,222075
tile_3_9_-104325223965,-104325,223965
tile_3_9_-104595220725,-104595,220725
tile_3_9_-104595225855,-104595,225855
tile_3_9_-104865211275,-104865,211275
tile_3_9_-104865217485,-104865,217485
tile_3_9_-104865227745,-104865,227745
tile_3_9_-105135219105,-105135,219105
tile_3_9_-105135222885,-105135,222885
tile_3_9_-105405212895,-105405,212895
tile_3_9_-105405221805,-105405,221805
tile_3_9_-105675210465,-105675,210465
tile_3_9_-105675220185,-105675,220185
tile_3_9_-105675224505,-105675,224505
tile_3_9_-105675225585,-105675,225585
tile_3_9_-105675226665,-105675,226665
tile_3_9_-105675232335,-105675,232335
tile_3_9_-105945211815,-105945,211815
tile_3_9_-106215228015,-106215,228015
tile_3_9_-106215230985,-106215,230985
tile_3_9_-106485212895,-106485,212895
tile_3_9_-106485220995,-106485,220995
tile_3_9_-106485222885,-106485,222885
tile_3_9_-106755210195,-106755,210195
tile_3_9_-106755223965,-106755,223965
tile_3_9_-106755225045,-106755,225045
tile_3_9_-106755226125,-106755,226125
tile_3_9_-107025228825,-107025,228825
tile_3_9_-107295211815,-107295,211815
tile_3_9_-107295217215,-107295,217215
tile_3_9_-107295219645,-107295,219645
tile_3_9_-107295227205,-107295,227205
tile_3_9_-107565213435,-107565,213435
tile_3_9_-107565223155,-107565,223155
tile_3_9_-107835210465,-107835,210465
tile_3_9_-107835214515,-107835,214515
tile_3_9_-107835224235,-107835,224235
tile_3_9_-107835226125,-107835,226125
tile_3_9_-107835230715,-107835,230715
tile_3_9_-108105228015,-108105,228015
tile_3_9_-108375211815,-108375,211815
tile_3_9_-108375222075,-108375,222075
tile_3_9_-108375229635,-108375,229635
tile_3_9_-108375231795,-108375,231795
tile_3_9_-108645218835,-108645,218835
tile_3_9_-108645223155,-108645,223155
tile_3_9_-108645225045,-108645,225045
tile_3_9_-108645226935,-108645,226935
tile_3_9_-108915213975,-108915,213975
tile_3_9_-109185217485,-109185,217485
tile_3_9_-109185228015,-109185,228015
tile_3_9_-109185230445,-109185,230445
tile_3_9_-109185233955,-109185,233955
tile_3_9_-109455211815,-109455,211815
tile_3_9_-109455221805,-109455,221805
tile_3_9_-109455223965,-109455,223965
tile_3_9_-109455226125,-109455,226125
tile_3_9_-109455229095,-109455,229095
tile_3_9_-109455232065,-109455,232065
tile_3_9_-109725218565,-109725,218565
tile_3_9_-109725219645,-109725,219645
tile_3_9_-109725222885,-109725,222885
tile_3_9_-109725225045,-109725,225045
tile_3_9_-109995212895,-109995,212895
tile_3_9_-109995220725,-109995,220725
tile_3_9_-110265226935,-110265,226935
tile_3_9_-110265229905,-110265,229905
tile_3_9_-110535216945,-110535,216945
tile_3_9_-110535221805,-110535,221805
tile_3_9_-110535223695,-110535,223695
tile_3_9_-110535225855,-110535,225855
tile_3_9_-110805208575,-110805,208575
tile_3_9_-110805218025,-110805,218025
tile_3_9_-110805219105,-110805,219105
tile_3_9_-110805232875,-110805,232875
tile_3_9_-111075204795,-111075,204795
tile_3_9_-111075205875,-111075,205875
tile_3_9_-111075220185,-111075,220185
tile_3_9_-111075224775,-111075,224775
tile_3_9_-111075227745,-111075,227745
tile_3_9_-111345222885,-111345,222885
tile_3_9_-111345226665,-111345,226665
tile_3_9_-111345229905,-111345,229905
tile_3_9_-111615216135,-111615,216135
tile_3_9_-111615221265,-111615,221265
tile_3_9_-111885203445,-111885,203445
tile_3_9_-111885207495,-111885,207495
tile_3_9_-111885218025,-111885,218025
tile_3_9_-111885219105,-111885,219105
tile_3_9_-112155223695,-112155,223695
tile_3_9_-112155224775,-112155,224775
tile_3_9_-112425205335,-112425,205335
tile_3_9_-112425206415,-112425,206415
tile_3_9_-112425215055,-112425,215055
tile_3_9_-112425222345,-112425,222345
tile_3_9_-112965213165,-112965,213165
tile_3_9_-112965218025,-112965,218025
tile_3_9_-112965219105,-112965,219105
tile_3_9_-113235201555,-113235,201555
tile_3_9_-113235214245,-113235,214245
tile_3_9_-113235215865,-113235,215865
tile_3_9_-113235223695,-113235,223695
tile_3_9_-113505216945,-113505,216945
tile_3_9_-113505230985,-113505,230985
tile_3_9_-113775212085,-113775,212085
tile_3_9_-114045205875,-114045,205875
tile_3_9_-114045218025,-114045,218025
tile_3_9_-114045229905,-114045,229905
tile_3_9_-114315213705,-114315,213705
tile_3_9_-114315214785,-114315,214785
tile_3_9_-114315216135,-114315,216135
tile_3_9_-114315223425,-114315,223425
tile_3_9_-114855201825,-114855,201825
tile_3_9_-114855205065,-114855,205065
tile_3_9_-114855206685,-114855,206685
tile_3_9_-115125200745,-115125,200745
tile_3_9_-115125209655,-115125,209655
tile_3_9_-115125228825,-115125,228825
tile_3_9_-115665202635,-115665,202635
tile_3_9_-115935205335,-115935,205335
tile_3_9_-116205222885,-116205,222885
tile_3_9_-116475201825,-116475,201825
tile_3_9_-116745203985,-116745,203985
tile_3_9_-117285206415,-117285,206415
tile_3_9_-118095201555,-118095,201555
tile_3_9_-118365200475,-118365,200475
tile_3_9_-118635202635,-118635,202635
tile_3_9_-119445199935,-119445,199935
tile_3_9_-119445201015,-119445,201015
tile_3_9_-120525200205,-120525,200205
tile_3_9_-121605200475,-121605,200475
tile_3_9_-140235246915,-140235,246915
tile_3_9_-141585245835,-141585,245835
tile_3_9_-142665245295,-142665,245295
tile_3_9_-143745245025,-143745,245025
tile_3_9_-144555245835,-144555,245835
tile_3_9_-145905244755,-145905,244755
tile_3_9_-146985244485,-146985,244485
tile_3_9_-148065244485,-148065,244485
tile_3_9_-148605246105,-148605,246105
tile_3_9_-149145244755,-149145,244755
tile_4_10_-98865305835,-98865,305835
tile_4_11_-58095358005,-58095,358005
tile_4_7_-41355125835,-41355,125835
tile_4_7_-41625115575,-41625,115575
tile_4_7_-42165123135,-42165,123135
tile_4_7_-42435121245,-42435,121245
tile_4_7_-42705114495,-42705,114495
tile_4_7_-42705119895,-42705,119895
tile_4_7_-42705124755,-42705,124755
tile_4_7_-43245123135,-43245,123135
tile_4_7_-43515116925,-43515,116925
tile_4_7_-43515118545,-43515,118545
tile_4_7_-44055115305,-44055,115305
tile_4_7_-44055120165,-44055,120165
tile_4_7_-44325117735,-44325,117735
tile_4_7_-44595116385,-44595,116385
tile_4_7_-44865119085,-44865,119085
tile_4_7_-45405114765,-45405,114765
tile_4_7_-45405117465,-45405,117465
tile_4_7_-45675115845,-45675,115845
tile_4_7_-45945118545,-45945,118545
tile_4_7_-46485114495,-46485,114495
tile_4_8_-51615143985,-51615,143985
tile_4_8_-52695144525,-52695,144525
tile_4_8_-54855142635,-54855,142635
tile_4_8_-64305159375,-64305,159375
tile_4_8_-65115160725,-65115,160725
tile_4_8_-65655157485,-65655,157485
tile_4_8_-65655159645,-65655,159645
tile_4_8_-66195158565,-66195,158565
tile_4_8_-66195160725,-66195,160725
tile_4_8_-79425170985,-79425,170985
tile_4_8_-80235169635,-80235,169635
tile_4_8_-81585168825,-81585,168825
tile_4_8_-82665168285,-82665,168285
tile_4_8_-83475167205,-83475,167205
tile_4_8_-83745168285,-83745,168285
tile_4_8_-86445168285,-86445,168285
tile_4_8_-91305186375,-91305,186375
tile_4_8_-92115184755,-92115,184755
tile_4_8_-92385186915,-92385,186915
tile_4_8_-92925185565,-92925,185565
tile_4_8_-93465160725,-93465,160725
tile_4_8_-93465162345,-93465,162345
tile_4_8_-94275161535,-94275,161535
tile_4_8_-94545162615,-94545,162615
tile_4_8_-96435162885,-96435,162885
tile_4_8_-96705161265,-96705,161265
tile_4_8_-96975159645,-96975,159645
tile_4_8_-97785161535,-97785,161535
tile_4_9_-52155239085,-52155,239085
tile_4_9_-53235238815,-53235,238815
tile_4_9_-53235239895,-53235,239895
tile_4_9_-53775241785,-53775,241785
tile_4_9_-54315205065,-54315,205065
tile_4_9_-54315239355,-54315,239355
tile_4_9_-55665202365,-55665,202365
tile_4_9_-58095202905,-58095,202905
tile_4_9_-60525219645,-60525,219645
tile_4_9_-71055243135,-71055,243135
tile_4_9_-71325242055,-71325,242055
tile_4_9_-72405242055,-72405,242055
tile_4_9_-84555203985,-84555,203985
tile_4_9_-84555205065,-84555,205065
tile_4_9_-85095202095,-85095,202095
tile_4_9_-85635203985,-85635,203985
tile_4_9_-85905202905,-85905,202905
tile_4_9_-86175201555,-86175,201555
tile_4_9_-87255201285,-87255,201285
tile_4_9_-87255203175,-87255,203175
tile_4_9_-88065202365,-88065,202365
tile_4_9_-88605200745,-88605,200745
tile_4_9_-89145202635,-89145,202635
tile_4_9_-89415199935,-89415,199935
tile_4_9_-89685201015,-89685,201015
tile_4_9_-91845206145,-91845,206145
tile_4_9_-92925204255,-92925,204255
tile_4_9_-93195202905,-93195,202905
tile_4_9_-93195205335,-93195,205335
tile_4_9_-94005203715,-94005,203715
tile_4_9_-94815202905,-94815,202905
tile_4_9_-95085203985,-95085,203985
tile_5_11_-15375352605,-15375,352605
tile_5_11_-15375353955,-15375,353955
tile_5_11_-15645350445,-15645,350445
tile_5_11_-16455353955,-16455,353955
tile_5_11_-16455355035,-16455,355035
tile_5_11_-16455356115,-16455,356115
tile_5_11_-16725350985,-16725,350985
tile_5_11_-17265356925,-17265,356925
tile_5_11_-17535354225,-17535,354225
tile_5_11_-17535355575,-17535,355575
tile_5_11_-17805352335,-17805,352335
tile_5_11_-18075358005,-18075,358005
tile_5_11_-18075359085,-18075,359085
tile_5_11_-18345356385,-18345,356385
tile_5_11_-18615348285,-18615,348285
tile_5_11_-18615351525,-18615,351525
tile_5_11_-18615354765,-18615,354765
tile_5_11_-19155357735,-19155,357735
tile_5_11_-19425347475,-19425,347475
tile_5_11_-19425355575,-19425,355575
tile_5_11_-19425356655,-19425,356655
tile_5_11_-19425359355,-19425,359355
tile_5_11_-19695351525,-19695,351525
tile_5_11_-19965349365,-19965,349365
tile_5_11_-20235358545,-20235,358545
tile_5_11_-20505353685,-20505,353685
tile_5_11_-20505355305,-20505,355305
tile_5_11_-20505356925,-20505,356925
tile_5_11_-21315352875,-21315,352875
tile_5_11_-21855350715,-21855,350715
tile_5_11_-21855356925,-21855,356925
tile_5_11_-22395348825,-22395,348825
tile_5_11_-22395353415,-22395,353415
tile_5_11_-22395355845,-22395,355845
tile_5_11_-22935352335,-22935,352335
tile_5_11_-23475353955,-23475,353955
tile_5_11_-23745350985,-23745,350985
tile_5_11_-24015352065,-24015,352065
tile_5_11_-24825348285,-24825,348285
tile_5_11_-25365346935,-25365,346935
tile_5_5_-1605-21705,-1605,-21705
tile_5_5_-1605-22785,-1605,-22785
tile_5_5_-255-23595,-255,-23595
tile_5_5_-3765-28455,-3765,-28455
tile_5_5_100051515,10005,1515
tile_5_5_10005435,10005,435
tile_5_5_10275-27375,10275,-27375
tile_5_5_10275-32505,10275,-32505
tile_5_5_105453405,10545,3405
tile_5_5_1095-24675,1095,-24675
tile_5_5_11085-26565,11085,-26565
tile_5_5_11085-28185,11085,-28185
tile_5_5_11085-29805,11085,-29805
tile_5_5_11355-33045,11355,-33045
tile_5_5_11895-28995,11895,-28995
tile_5_5_12165-30075,12165,-30075
tile_5_5_12165-31425,12165,-31425
tile_5_5_12435-33315,12435,-33315
tile_5_5_12435-34395,12435,-34395
tile_5_5_12975-28455,12975,-28455
tile_5_5_13245-31965,13245,-31965
tile_5_5_13515-34395,13515,-34395
tile_5_5_14055-32775,14055,-32775
tile_5_5_14595-17925,14595,-17925
tile_5_5_14595-34665,14595,-34665
tile_5_5_15135-19815,15135,-19815
tile_5_5_15135-33315,15135,-33315
tile_5_5_16215-34395,16215,-34395
tile_5_5_17295-31965,17295,-31965
tile_5_5_17835-33045,17835,-33045
tile_5_5_18645-31155,18645,-31155
tile_5_5_2175-24135,2175,-24135
tile_5_5_3255-27645,3255,-27645
tile_5_5_3525-25485,3525,-25485
tile_5_5_3795-29265,3795,-29265
tile_5_5_4335-18465,4335,-18465
tile_5_5_4335-23325,4335,-23325
tile_5_5_4605-26565,4605,-26565
tile_5_5_4875-29805,4875,-29805
tile_5_5_5145-24135,5145,-24135
tile_5_5_5145-25215,5145,-25215
tile_5_5_5415-31155,5415,-31155
tile_5_5_5685-27645,5685,-27645
tile_5_5_5955-30075,5955,-30075
tile_5_5_5955-8475,5955,-8475
tile_5_5_6225-24675,6225,-24675
tile_5_5_6225-28725,6225,-28725
tile_5_5_6225-31965,6225,-31965
tile_5_5_6225-7395,6225,-7395
tile_5_5_6495-23595,6495,-23595
tile_5_5_6495-25755,6495,-25755
tile_5_5_7035-8205,7035,-8205
tile_5_5_7305-28725,7305,-28725
tile_5_5_7575-23595,7575,-23595
tile_5_5_7575-26565,7575,-26565
tile_5_5_8115-24675,8115,-24675
tile_5_5_8385-28455,8385,-28455
tile_5_5_8385-9015,8385,-9015
tile_5_5_8655-25755,8655,-25755
tile_5_5_8655-4695,8655,-4695
tile_5_5_8925-6585,8925,-6585
tile_5_5_89252325,8925,2325
tile_5_5_9195-27645,9195,-27645
tile_5_5_9465-26565,9465,-26565
tile_5_5_9735-11445,9735,-11445
tile_5_5_9735-29535,9735,-29535
tile_5_5_9735-5505,9735,-5505
tile_5_6_-1429514805,-14295,14805
tile_5_6_-1429555035,-14295,55035
tile_5_6_-1483516425,-14835,16425
tile_5_6_-1537554765,-15375,54765
tile_5_6_-1618513185,-16185,13185
tile_5_6_-1645554765,-16455,54765
tile_5_6_-1726513455,-17265,13455
tile_5_6_-1753554765,-17535,54765
tile_5_6_-1861554495,-18615,54495
tile_5_6_-1969556655,-19695,56655
tile_5_6_-2023554225,-20235,54225
tile_5_6_-2131521555,-21315,21555
tile_5_6_-2131522635,-21315,22635
tile_5_6_-2158555845,-21585,55845
tile_5_6_-2212520745,-22125,20745
tile_5_6_-2239521825,-22395,21825
tile_5_6_-2239553685,-22395,53685
tile_5_6_-2266555305,-22665,55305
tile_5_6_-2293552335,-22935,52335
tile_5_6_-2320519935,-23205,19935
tile_5_6_-2320521015,-23205,21015
tile_5_6_-2347522905,-23475,22905
tile_5_6_-2374555035,-23745,55035
tile_5_6_-2401553685,-24015,53685
tile_5_6_-2428519395,-24285,19395
tile_5_6_-2428520475,-24285,20475
tile_5_6_-2428521825,-24285,21825
tile_5_6_-2482522905,-24825,22905
tile_5_6_-2509555575,-25095,55575
tile_5_6_-2536519125,-25365,19125
tile_5_6_-2536520205,-25365,20205
tile_5_6_-2563521285,-25635,21285
tile_5_6_-2590552335,-25905,52335
tile_5_6_-2617524525,-26175,24525
tile_5_6_-2644520205,-26445,20205
tile_5_6_-2671519125,-26715,19125
tile_5_6_-2671553685,-26715,53685
tile_5_6_-2698552335,-26985,52335
tile_5_6_-2833521825,-28335,21825
tile_5_6_-2833522905,-28335,22905
tile_5_6_-2833551795,-28335,51795
tile_5_6_-2914554225,-29145,54225
tile_5_6_-2941552335,-29415,52335
tile_5_6_-2941555845,-29415,55845
tile_5_6_-3076551255,-30765,51255
tile_5_6_-3103553685,-31035,53685
tile_5_6_-3184552875,-31845,52875
tile_5_6_-3184555305,-31845,55305
tile_5_6_-3265519395,-32655,19395
tile_5_6_136541265,1365,41265
tile_5_6_730546125,7305,46125
tile_5_6_811546935,8115,46935
tile_5_6_892547745,8925,47745
tile_5_7_-2320585065,-23205,85065
tile_5_7_-2428585065,-24285,85065
tile_5_7_-2536584525,-25365,84525
tile_5_7_-2536585875,-25365,85875
tile_5_7_-2590586955,-25905,86955
tile_5_7_-2644584525,-26445,84525
tile_5_7_-2752583985,-27525,83985
tile_5_7_-2914587225,-29145,87225
tile_5_7_-3022584255,-30225,84255
tile_5_7_-3130582905,-31305,82905
tile_5_7_-3319579125,-33195,79125
tile_5_7_-3373580205,-33735,80205
tile_5_7_-3373581825,-33735,81825
tile_5_7_-3589588575,-35895,88575
tile_5_7_-3697586415,-36975,86415
tile_5_7_-3805586415,-38055,86415
tile_5_7_-3859592085,-38595,92085
tile_5_7_-38865123945,-38865,123945
tile_5_7_-39135126105,-39135,126105
tile_5_7_-3913586145,-39135,86145
tile_5_7_-3940587225,-39405,87225
tile_5_7_-3940593435,-39405,93435
tile_5_7_-39945125295,-39945,125295
tile_5_7_-40485123405,-40485,123405
tile_5_9_-27795208035,-27795,208035
tile_5_9_-28065206145,-28065,206145
tile_5_9_-30495208845,-30495,208845
tile_5_9_-34815238815,-34815,238815
tile_5_9_-39135243135,-39135,243135
tile_5_9_-39675244215,-39675,244215
tile_6_4_45435-82515,45435,-82515
tile_6_4_45975-80895,45975,-80895
tile_6_4_46515-82785,46515,-82785
tile_6_4_47325-83865,47325,-83865
tile_6_4_47865-84945,47865,-84945
tile_7_1_128925-244155,128925,-244155
tile_7_1_129195-245775,129195,-245775
tile_7_1_129465-233625,129465,-233625
tile_7_1_130275-243345,130275,-243345
tile_7_1_130545-232815,130545,-232815
tile_7_1_130545-244965,130545,-244965
tile_7_1_131355-233625,131355,-233625
tile_7_1_131355-246585,131355,-246585
tile_7_1_131895-236595,131895,-236595
tile_7_1_131895-250095,131895,-250095
tile_7_1_132165-232815,132165,-232815
tile_7_2_129735-228975,129735,-228975
tile_7_2_129735-231405,129735,-231405
tile_7_2_130275-184425,130275,-184425
tile_7_2_130275-230325,130275,-230325
tile_7_2_130815-231405,130815,-231405
tile_7_2_131085-228705,131085,-228705
tile_7_2_131355-219525,131355,-219525
tile_7_2_131355-229785,131355,-229785
tile_7_2_132435-184695,132435,-184695
tile_7_2_132435-229785,132435,-229785
tile_7_2_132705-185775,132705,-185775
tile_7_3_101385-124695,101385,-124695
tile_7_3_102195-123615,102195,-123615
tile_7_3_102195-125505,102195,-125505
tile_7_3_103275-123885,103275,-123885
tile_7_3_103275-124965,103275,-124965
tile_7_3_106245-129015,106245,-129015
tile_7_3_111915-129015,111915,-129015
tile_7_3_111915-130095,111915,-130095
tile_7_3_112995-128745,112995,-128745
tile_7_3_112995-129825,112995,-129825
tile_7_3_113265-130905,113265,-130905
tile_7_3_114345-129015,114345,-129015
tile_7_3_114345-130635,114345,-130635
tile_7_3_115425-130365,115425,-130365
tile_7_3_98415-126585,98415,-126585
tile_7_5_81135-45735,81135,-45735
tile_8_2_141135-187125,141135,-187125
tile_8_2_141405-210885,141405,-210885
tile_8_2_141675-188205,141675,-188205
tile_8_2_141945-185775,141945,-185775
tile_8_2_141945-213585,141945,-213585
tile_8_2_142215-221145,142215,-221145
tile_8_2_142485-187125,142485,-187125
tile_8_2_142485-189285,142485,-189285
tile_8_2_142485-214665,142485,-214665
tile_8_2_142755-212235,142755,-212235
tile_8_2_142755-216015,142755,-216015
tile_8_2_143025-213585,143025,-213585
tile_8_2_143295-211155,143295,-211155
tile_8_2_143835-212775,143835,-212775
tile_8_2_144375-196305,144375,-196305
tile_8_2_144645-226815,144645,-226815
tile_8_2_144915-197655,144915,-197655
tile_8_2_144915-223575,144915,-223575
tile_8_2_145185-214125,145185,-214125
tile_8_2_145455-196575,145455,-196575
tile_8_2_145725-230595,145725,-230595
tile_8_2_145995-214935,145995,-214935
tile_8_2_146805-231945,146805,-231945
tile_8_2_149775-194415,149775,-194415
tile_8_2_149775-200355,149775,-200355
tile_8_2_150585-197385,150585,-197385
tile_8_2_150855-194685,150855,-194685
tile_8_2_151665-195765,151665,-195765
tile_8_2_151935-197925,151935,-197925
tile_8_2_153015-194415,153015,-194415
tile_8_2_153015-195765,153015,-195765
tile_8_2_153285-198465,153285,-198465
tile_8_2_154095-199275,154095,-199275
tile_8_2_154905-195765,154905,-195765
