pixelID,recovery_rate,ARI_end_smooth
tile_0_10_-285135271545,0,0
tile_0_10_-285135272625,0.009626473852512384,0.3134704739353829
tile_0_10_-285135289095,0.016665904456724306,0.4458276189006443
tile_0_10_-285405261825,0.010183841276470887,0.1629728023880203
tile_0_10_-285405262095,0.008539544282107535,0.12346637446652904
tile_0_10_-285405262365,0.009170265612499952,0.09517557057275508
tile_0_10_-285405262635,0.0047267105382352926,0.05052101662629124
tile_0_10_-285405262905,0.0035324843259803055,0.04587632905420637
tile_0_10_-285405263175,0.003220758580882321,0.05598627396072405
tile_0_10_-285405269115,0.010021422932660179,0.35821866531655183
tile_0_10_-285405269385,0.008288878522660158,0.28272710845577737
tile_0_10_-285405269655,0,0
tile_0_10_-285405269925,0.007126391879265834,0.2469045010222779
tile_0_10_-285405270195,0.01070779991948465,0.28167240410077776
tile_0_10_-285405271005,0.01172953932872078,0.34819459728257185
tile_0_10_-285405271545,0.007933707761001017,0.24575604999343292
tile_0_10_-285405273705,0.01233310067487695,0.3527913451710449
tile_0_10_-285405289095,0.0105469635804799,0.34053056822328687
tile_0_10_-285675261825,0.015803983049999852,0.14517264079299225
tile_0_10_-285675262095,0.0076770093382349715,0.05138367240868548
tile_0_10_-285675262365,0,0
tile_0_10_-285675262635,0.007664666414285686,0.07387736854540872
tile_0_10_-285675262905,0,0
tile_0_10_-285675263175,0,0
tile_0_10_-285675263715,0.0035448420115789985,0.05530683252587675
tile_0_10_-285675269115,0.014196505402364662,0.3731944839244014
tile_0_10_-285675269385,0.010168769127503323,0.27421714559174615
tile_0_10_-285675270195,0.010878384432512364,0.36011926633648317
tile_0_10_-285675270465,0.012838291958128176,0.3029523752511356
tile_0_10_-285675271005,0.012400608463300631,0.31758575544587564
tile_0_10_-285675272085,0.01045455478783261,0.3291804187721375
tile_0_10_-285675286395,0.015007571466884513,0.43317071137594493
tile_0_10_-285675288825,0.008825424470196633,0.2693917021941023
tile_0_10_-285945262635,0.007264337903676468,0.10138865657437665
tile_0_10_-285945262905,0.006481532072647057,0.08460086858713096
tile_0_10_-285945263175,0.005674649578431201,0.09917629291485877
tile_0_10_-285945269655,0.004905695865900634,0.23391315054384934
tile_0_10_-285945270465,0.007325461330049282,0.24409925668786953
tile_0_10_-285945270735,0.011822981915269936,0.32773044443657123
tile_0_10_-285945271005,0.006651802871293922,0.21226941779049863
tile_0_10_-285945271275,0.011241634098522293,0.3279420497883469
tile_0_10_-285945272355,0.009613645797783305,0.2934081020747667
tile_0_10_-285945272895,0.010800041542825345,0.3357739460416812
tile_0_10_-285945273165,0.01041172432324804,0.3935070815149689
tile_0_10_-285945273435,0.010996095573551848,0.3279661176179712
tile_0_10_-285945273705,0.011229280112124566,0.3335398367919157
tile_0_10_-285945283965,0.012809197505024742,0.3657711202656563
tile_0_10_-285945284235,0.011725777884729172,0.37181436168664994
tile_0_10_-285945284505,0.007959391333592867,0.2692111493021086
tile_0_10_-285945285585,0.01199860221206909,0.37385372010638446
tile_0_10_-285945286395,0.014721073875650387,0.4242662056714009
tile_0_10_-285945288015,0.007660356044171345,0.28023164839566617
tile_0_10_-285945288555,0.010147278743349855,0.31636063117773106
tile_0_10_-285945292335,0.01001461652880978,0.31516243879736805
tile_0_10_-286215262635,0.00528897767970588,0.09280162238902985
tile_0_10_-286215269655,0.012093524053912867,0.33145043982298683
tile_0_10_-286215270735,0.00911861752285105,0.26679165767568785
tile_0_10_-286215271005,0.009213031829227537,0.2727186971868107
tile_0_10_-286215271545,0.006046597310959602,0.1757015194844909
tile_0_10_-286215286395,0.013949233529950885,0.39695471705891344
tile_0_10_-286215288555,0.005554150133259167,0.21979029574650977
tile_0_10_-286215292605,0.010759543311012225,0.35088603974182503
tile_0_10_-286215297195,0.013471125758261026,0.3418669906895625
tile_0_10_-286485270735,0.010295992468670056,0.30561539068813626
tile_0_10_-286485271005,0.009274554677897636,0.28888865075297265
tile_0_10_-286485284505,0.009935565395073984,0.30265593397421603
tile_0_10_-286485285315,0.011137234621753794,0.38570116954941364
tile_0_10_-286485288015,0,0
tile_0_10_-286485288285,0.004920514620765286,0.17907203178242556
tile_0_10_-286485292335,0.0075590706586207215,0.23252332142524487
tile_0_10_-286485292605,0.00996657196707452,0.30752872894151395
tile_0_10_-286485292875,0.008825814163546863,0.31909509947340514
tile_0_10_-286485297735,0.008109087503448279,0.22982411885358886
tile_0_10_-286485298005,0.011357431734615387,0.2364298779762722
tile_0_10_-286485298275,0.005883769591546163,0.22503667481187697
tile_0_10_-286485298545,0.004986983353058954,0.1634307199371983
tile_0_10_-286755262095,0.00569626981156256,0.07410417501814402
tile_0_10_-286755262365,NA,NA
tile_0_10_-286755270735,0.009165032154187276,0.32818539878678865
tile_0_10_-286755271005,0.009459163896551825,0.24949784982346762
tile_0_10_-286755274785,0.008919500542657407,0.30297432149448883
tile_0_10_-286755284235,0.011778489676551837,0.3744568994140138
tile_0_10_-286755284775,0.010588991181225428,0.32952851007265793
tile_0_10_-286755285045,0.011311940308867105,0.3922656307057433
tile_0_10_-286755285315,0.010437224430049349,0.3295657213400997
tile_0_10_-286755285855,0.007846497306403974,0.3534718486102487
tile_0_10_-286755286125,0,0
tile_0_10_-286755288285,0.002649055721023361,0.16913639643151446
tile_0_10_-286755289095,0.012763828944876954,0.40170573144890037
tile_0_10_-286755292875,0.0059996242282430775,0.27212089661839173
tile_0_10_-286755296385,NA,NA
tile_0_10_-286755297195,0.003171957166502444,0.11367310154346183
tile_0_10_-286755298005,NA,NA
tile_0_10_-286755298275,NA,NA
tile_0_10_-286755298545,0.006016294921913239,0.21165478867018792
tile_0_10_-286755299355,0.018254438027692308,0.43381735616095274
tile_0_10_-286755300435,0.009451733741092257,0.19794439300827052
tile_0_10_-287025262095,0,0
tile_0_10_-287025262365,0,0
tile_0_10_-287025270465,0.0061539847668305725,0.24079068784879776
tile_0_10_-287025271005,0.007431348171126891,0.17942854370431935
tile_0_10_-287025273705,0.011727006356433015,0.4428465837704347
tile_0_10_-287025273975,0.00827306002569521,0.3444655602179814
tile_0_10_-287025274245,0.005787527162780874,0.3355185503109988
tile_0_10_-287025274785,0.0045634241843841,0.18771511266519347
tile_0_10_-287025275325,0,0
tile_0_10_-287025278295,0,0
tile_0_10_-287025278565,0.0060556462902463595,0.1802917036638906
tile_0_10_-287025279915,0,0
tile_0_10_-287025280995,0.009016145513904329,0.3412267257572346
tile_0_10_-287025285585,0.010788950852057834,0.39284195376152226
tile_0_10_-287025285855,0.006465726918991866,0.2343092878646296
tile_0_10_-287025286125,0.006422317468475059,0.31224473991253404
tile_0_10_-287025296385,NA,NA
tile_0_10_-287025296655,NA,NA
tile_0_10_-287025297195,0.006498702303670739,0.14925943170934222
tile_0_10_-287025297465,0.006119182205879863,0.14884953807285267
tile_0_10_-287025298275,NA,NA
tile_0_10_-287025298545,0.007353858427808675,0.20982262969640958
tile_0_10_-287025298815,0.0054721918774193554,0.19091558469724618
tile_0_10_-287025299355,0.007784552510887056,0.1731004857231895
tile_0_10_-287025299895,0.004937999757501668,0.17089448995431586
tile_0_10_-287025300165,0.005348047051851125,0.20892337671095468
tile_0_10_-287295271005,0.01165866212364542,0.2675631745721292
tile_0_10_-287295271815,0.008640769558907514,0.31280829588787495
tile_0_10_-287295272085,0.006141648624630561,0.2398427809661208
tile_0_10_-287295274245,0,0
tile_0_10_-287295274515,0,0
tile_0_10_-287295275055,0,0
tile_0_10_-287295275595,0,0
tile_0_10_-287295279375,0,0
tile_0_10_-287295279645,0.003843811329178845,0.16140455601858208
tile_0_10_-287295284775,0.01103922885418727,0.3888614133485016
tile_0_10_-287295285045,0.011064864006601081,0.3599596872325996
tile_0_10_-287295285585,0.008962065326807548,0.2880216902033648
tile_0_10_-287295297465,0.005938919761083735,0.18057168354518405
tile_0_10_-287295297735,0.0064985055995074,0.24232033446897813
tile_0_10_-287295298815,NA,NA
tile_0_10_-287295299355,0.003154389812499942,0.10644868629693141
tile_0_10_-287295300165,0.004753922125123102,0.2551954493293876
tile_0_10_-287565271275,0.01019174371334292,0.35863297325328436
tile_0_10_-287565271545,0.010878613076354765,0.3187474999237906
tile_0_10_-287565271815,0.011372790910465298,0.3758792998464656
tile_0_10_-287565272355,0.008375556797537015,0.2623675259762592
tile_0_10_-287565275325,0.003605858569310387,0.14388520532134533
tile_0_10_-287565276135,0,0
tile_0_10_-287565276405,0.006007500965714312,0.2697277249241833
tile_0_10_-287565279105,0,0
tile_0_10_-287565279645,0.003712537027950811,0.14375395260335924
tile_0_10_-287565279915,0,0
tile_0_10_-287565284775,0.010042917894527234,0.3122579503917367
tile_0_10_-287565285045,0.00922163525733996,0.34241954179818546
tile_0_10_-287565288555,0.008107134635960644,0.32426405592748986
tile_0_10_-287565289095,0.009351477251557803,0.308076074252102
tile_0_10_-287565289365,0.012380870187224806,0.4188001509135484
tile_0_10_-287565296655,0.01127984769950743,0.2561195266424844
tile_0_10_-287565297195,NA,NA
tile_0_10_-287565297735,0.005822167007119019,0.11798058432240105
tile_0_10_-287565298005,0.007538190536151283,0.2117952931573923
tile_0_10_-287565299895,0,0
tile_0_10_-287565300705,0.005373354984384244,0.19130172365759665
tile_0_10_-287835271005,0.009671028445930933,0.335019211327812
tile_0_10_-287835271545,0.011278959337241361,0.37344265929028503
tile_0_10_-287835271815,0.011341283926319445,0.36613351698272245
tile_0_10_-287835272085,0.012611138378029666,0.34415977116671637
tile_0_10_-287835272355,0.00808502905389167,0.2724143499388829
tile_0_10_-287835273705,0,0
tile_0_10_-287835278295,0.005063974748185445,0.15940958083060555
tile_0_10_-287835279375,0,0
tile_0_10_-287835279915,0.005170448779693405,0.21035971577720178
tile_0_10_-287835280725,0,0
tile_0_10_-287835284775,0.006251552166929817,0.22824070604349223
tile_0_10_-287835285045,0.005986031864039067,0.26901000725733837
tile_0_10_-287835288285,0.0055300322604472036,0.28342809211757364
tile_0_10_-287835293955,0.007219158444281507,0.30992781791279633
tile_0_10_-287835296655,0.010679362517463844,0.2103611237062729
tile_0_10_-287835296925,0,0
tile_0_10_-287835297465,NA,NA
tile_0_10_-287835297735,NA,NA
tile_0_10_-287835298005,0.005709864828698552,0.15884969969806767
tile_0_10_-287835298275,0.009144234949596718,0.2633773008521463
tile_0_10_-287835299355,0.005054879480246343,0.13700132039529817
tile_0_10_-287835300165,0.00539030775320197,0.16680871307013226
tile_0_10_-287835300435,0.00657303905142861,0.17379896174536122
tile_0_10_-287835300705,0.007103098583181301,0.1910075417909187
tile_0_10_-288105271005,0.008403772586404023,0.23028422786793895
tile_0_10_-288105272085,0.00908182748936949,0.3397126480577349
tile_0_10_-288105272355,0.008049664284827633,0.2602662699050615
tile_0_10_-288105275055,0,0
tile_0_10_-288105275865,0,0
tile_0_10_-288105276405,0,0
tile_0_10_-288105278295,0.004966459490366312,0.09618199927607088
tile_0_10_-288105278565,0,0
tile_0_10_-288105279645,0,0
tile_0_10_-288105279915,0.004957886231674912,0.17627037721093974
tile_0_10_-288105280995,0.004480826273871949,0.2141750388077161
tile_0_10_-288105284775,0.012776942685253881,0.40692430493255605
tile_0_10_-288105285045,0.005449701610055698,0.17303044992956126
tile_0_10_-288105285585,0.011608980799397383,0.3814636831920152
tile_0_10_-288105285855,0.006100340330812007,0.21657264969023038
tile_0_10_-288105287745,0.0039022086099704395,0.22770551335298728
tile_0_10_-288105288015,0.005893903440056749,0.2829239051045105
tile_0_10_-288105288285,0.005727981463327421,0.20188183901902812
tile_0_10_-288105293955,0.004808558623350494,0.2188692642766691
tile_0_10_-288105294225,0.007342441288672878,0.1956672025283169
tile_0_10_-288105298815,0.0052985671699507615,0.0905340612036135
tile_0_10_-288105299625,0.0037085960053336044,0.14337026791653318
tile_0_10_-288105300705,0.005583170171935465,0.13772555929589642
tile_0_10_-288105300975,0.007345727344275851,0.24295090057464325
tile_0_10_-288375273435,0.00933921001988679,0.2732783122146045
tile_0_10_-288375275055,0.005839441754215602,0.3315262988339625
tile_0_10_-288375278835,0,0
tile_0_10_-288375279105,0.00530167094140654,0.21173248541204487
tile_0_10_-288375279375,0.003923890046352642,0.17421850472526582
tile_0_10_-288375280995,0.004885617129162599,0.20291187381495682
tile_0_10_-288375282615,0.006291831735468021,0.23136611966544585
tile_0_10_-288645273435,0.009753314776256204,0.3362248676634403
tile_0_10_-288645275055,0.006148365462835324,0.3063581814507033
tile_0_10_-288645277215,0,0
tile_0_10_-288645278565,0.003360152229556669,0.1341408826824587
tile_0_10_-288645279105,0,0
tile_0_10_-288645279645,0,0
tile_0_10_-288645285045,0.0028711476238365524,0.09871093500433563
tile_0_10_-288645285315,0,0
tile_0_10_-288915273165,0.008168576394335044,0.24877977933730971
tile_0_10_-288915273435,0.007904972324630605,0.22457531154688457
tile_0_10_-288915280185,0.003625711862344123,0.13921775952157342
tile_0_10_-288915286125,0.00692332261871927,0.26783417615367433
tile_0_10_-288915288015,0.006563058445595953,0.19632311006752234
tile_0_10_-288915288285,0,0
tile_0_10_-288915298815,0.00546805834975369,0.19764681300419715
tile_0_10_-288915299895,NA,NA
tile_0_10_-289185278295,0,0
tile_0_10_-289185281535,0.00585856454625096,0.28275886668881484
tile_0_10_-289185283425,0,0
tile_0_10_-289185285315,0,0
tile_0_10_-289185286125,0.0061647918054434725,0.286043726935697
tile_0_10_-289455276405,0.0047349556842364695,0.19670441922029175
tile_0_10_-289455276675,0,0
tile_0_10_-289455278565,0.003259817341825445,0.10029092723165169
tile_0_10_-289455278835,0,0
tile_0_10_-289455282345,0,0
tile_0_10_-289455282615,0.005657289464735957,0.19468659930747972
tile_0_10_-289455286125,0.004431638001094696,0.1918782383828439
tile_0_10_-289725282615,0.005881383516256178,0.2695314667279147
tile_0_10_-289725283695,0,0
tile_0_10_-289725284235,0.0018758035651477956,0.08727186303547936
tile_0_10_-289725284505,0,0
tile_0_10_-289725285045,0,0
tile_0_10_-289995282885,0,0
tile_0_10_-289995283155,0,0
tile_0_10_-289995283695,0.008471394227093686,0.2293758882909289
tile_0_10_-289995284505,0.005295998457192167,0.1491458848321869
tile_0_10_-290265282615,0,0
tile_0_10_-290265282885,0,0
tile_0_10_-290265299625,0.014893030024559807,0.4090660839651125
tile_0_10_-290535281805,0,0
tile_0_10_-290535282075,0,0
tile_0_10_-290805299355,0.009514217002892095,0.2502507243203664
tile_0_10_-291345284775,0.0038958327531525535,0.26520438638527727
tile_0_10_-291345298815,0.01039530039140594,0.25694619388083073
tile_0_10_-291345299085,0.0071781285803627195,0.19593129058291117
tile_0_10_-291345299355,0.005461564352639321,0.27994527474431763
tile_0_10_-291885289365,NA,NA
tile_0_10_-291885289635,0.006760492780564492,0.16940408304358917
tile_0_10_-291885290175,0.007874359353037581,0.2476386345566638
tile_0_10_-291885297735,0.009140811314778407,0.2861315611225614
tile_0_10_-291885298005,0.008604380621647303,0.2652312641304516
tile_0_10_-291885298275,0.009909774861803354,0.3043320573883399
tile_0_10_-291885298545,0.008297379463842427,0.2435019769267648
tile_0_10_-291885299625,0.005920855252216789,0.14304435473201194
tile_0_10_-291885299895,0.006519060308742541,0.19315281730556433
tile_0_10_-292155298005,0.009594384521674451,0.2635490363551508
tile_0_10_-292155300165,0.006619103914148618,0.1655932973507931
tile_0_10_-292155300435,0.007365534792610881,0.21865290642074273
tile_0_10_-292425298275,0.007900913048790266,0.20753446851974616
tile_0_10_-292425299625,0.006912677274743281,0.21156474355093652
tile_0_10_-292425300165,0.008193134624046746,0.21730301242674874
tile_0_10_-292425300435,0,0
tile_0_10_-292425301785,0.00608458246499258,0.17833146399846342
tile_0_10_-292695298005,0.0070675386235178606,0.18367971117893583
tile_0_10_-292695298815,0.012594792020215963,0.3949669817024436
tile_0_10_-292695299355,0.013172808725231844,0.32551803892021197
tile_0_10_-292695299625,0.007049054580788191,0.25358641994624787
tile_0_10_-292695299895,0.009931379150952857,0.2632266616973823
tile_0_10_-292695300165,0,0
tile_0_10_-292695300435,0.005330030086042583,0.16651100811272637
tile_0_10_-292965298815,0.009221596188620758,0.1809261153318146
tile_0_10_-292965299625,0.003868302029438436,0.1134605810008179
tile_0_10_-292965302055,0.008731623666422201,0.288671110214245
tile_0_10_-293235287475,0.009595168328812267,0.24395730434764357
tile_0_10_-293235289095,NA,NA
tile_0_10_-293235291255,NA,NA
tile_0_10_-293235298545,0.004091190804039429,0.08453980018847197
tile_0_10_-293235298815,NA,NA
tile_0_10_-293235299355,0.006741626130912849,0.2006855477116976
tile_0_10_-293235299625,0.0067802124377586625,0.21027839967066184
tile_0_10_-293235300975,0,0
tile_0_10_-293505291255,0.006115764808013349,0.1729635516457063
tile_0_10_-293505291525,0.005084279592658506,0.1265312184042939
tile_0_10_-293505298545,0.004781207744499068,0.09681584757811282
tile_0_10_-293505299355,0.005200826205073913,0.1767105947740498
tile_0_10_-293505299625,0.003327039596059131,0.1123821173379638
tile_0_10_-293505300975,0.003749903173459395,0.0664173283390813
tile_0_10_-293505301245,NA,NA
tile_0_10_-293505301515,0.009550956621334162,0.25803837916615474
tile_0_10_-293775291255,0.007074535082091212,0.17635400299730858
tile_0_10_-293775291525,0.008303117191991099,0.15852285587790124
tile_0_10_-293775298545,0.008693111439791915,0.2019344460498651
tile_0_10_-293775299085,0.0074492608662499295,0.1860150445508423
tile_0_10_-293775299355,0.0058878287684729445,0.1914206740028454
tile_0_10_-293775300435,0.008635189616923075,0.26231318900281614
tile_0_10_-293775300705,NA,NA
tile_0_10_-293775300975,0.007626151128571435,0.19729294197634817
tile_0_10_-293775301245,0.01134850370033369,0.2847055379034098
tile_0_10_-293775301515,0.011002940618401486,0.3146317685573879
tile_0_10_-294045288825,0,0
tile_0_10_-294045298545,0.013714540465517292,0.3453266464130216
tile_0_10_-294045298815,0,0
tile_0_10_-294045299085,0.0027548124861203603,0.05105327311800652
tile_0_10_-294045299355,0.005490783119113354,0.11438684503592222
tile_0_10_-294045300705,NA,NA
tile_0_10_-294045300975,0.004101513541872366,0.17580862044020917
tile_0_10_-294045301245,0.009236667240652315,0.2716727982209197
tile_0_10_-294045301785,0.009914243469621843,0.3234154193066975
tile_0_10_-294315288015,0.007195359760769229,0.3061768254878147
tile_0_10_-294315298545,0,0
tile_0_10_-294315298815,0.00435152048916254,0.13473085894918127
tile_0_10_-294315300435,0.0077423970476539665,0.2824816412746511
tile_0_10_-294315300705,NA,NA
tile_0_10_-294585288015,0.010479524144225141,0.3023979763669659
tile_0_10_-294585298545,NA,NA
tile_0_10_-294855300435,0,0
tile_0_10_-295125301245,0,0
tile_0_10_-295395288015,NA,NA
tile_0_10_-297555303945,NA,NA
tile_0_10_-297825303945,0.006140392807142857,0.10967645535429824
tile_0_10_-298095302595,NA,NA
tile_0_10_-298095303945,0.010469687778571438,0.15551933837535034
tile_0_10_-298095304215,0.011378223848351814,0.11657567691145647
tile_0_10_-298365302325,0.028980872571430335,0.17199582440374508
tile_0_10_-298365303135,0,0
tile_0_10_-298365303405,NA,NA
tile_0_10_-298365305025,0,0
tile_0_10_-298635301515,NA,NA
tile_0_10_-298635301785,NA,NA
tile_0_10_-298635302055,0,0
tile_0_10_-298635302325,0.022426567799999998,0.17587876036474936
tile_0_10_-298635302595,NA,NA
tile_0_10_-298635303135,0,0
tile_0_10_-298905301785,NA,NA
tile_0_10_-298905302055,0,0
tile_0_10_-298905302325,0,0
tile_0_10_-298905302595,NA,NA
tile_0_10_-298905302865,NA,NA
tile_0_10_-298905303135,NA,NA
tile_0_10_-298905304485,0,0
tile_0_10_-298905304755,0,0
tile_0_10_-299175302055,0,0
tile_0_10_-299175302325,0,0
tile_0_10_-299175302595,NA,NA
tile_0_10_-299175302865,NA,NA
tile_0_10_-299175303135,0.009450914844999957,0.08599925252034876
tile_0_10_-299175303405,0,0
tile_0_10_-299445302055,0.0142259150535714,0.1767513993500992
tile_0_10_-299445302325,NA,NA
tile_0_10_-299445302595,NA,NA
tile_0_10_-299445302865,NA,NA
tile_0_10_-299445303135,0.012925312471428533,0.16652622197343342
tile_0_10_-299445303405,0,0
tile_0_10_-299715302595,0.010405970924999975,0.1486304064615271
tile_0_10_-299715303405,0.013220596133846447,0.14018154722496168
tile_0_10_-299715303675,0.014376418531468873,0.12165245869005248
tile_0_10_-299715303945,0.009780675423076842,0.12462941748187262
tile_0_10_-299715304215,0,0
tile_0_10_-299985290715,0.002607992968409341,0.10299313677729742
tile_0_10_-299985303135,0.01374892317857147,0.2587146979378219
tile_0_10_-299985303945,0,0
tile_0_10_-299985304215,0,0
tile_0_10_-299985304485,0,0
tile_0_10_-300255290715,0.004792392124471628,0.16713064832234523
tile_0_10_-300255303945,NA,NA
tile_0_10_-300525290445,0.00311229276961137,0.11004143720690765
tile_0_10_-300525303405,0.008210199160439505,0.15371528086607888
tile_0_10_-300525303945,0,0
tile_0_10_-300525304215,NA,NA
tile_0_10_-300525305565,0.005671581752087996,0.07519929111560007
tile_0_10_-300525305835,0,0
tile_0_10_-300525306105,0,0
tile_0_10_-300795291795,NA,NA
tile_0_10_-300795292335,0.006996023024560069,0.3349725386074732
tile_0_10_-300795303675,0.010479850632142823,0.13189922252973013
tile_0_10_-300795303945,0,0
tile_0_10_-300795305565,0.015515554607499895,0.2239324629499236
tile_0_10_-300795305835,0.01207769626373618,0.15231267842263602
tile_0_10_-301065290175,0.0060830535710179046,0.24538235566393984
tile_0_10_-301065290985,0.00459810823968226,0.18581084641044363
tile_0_10_-301065291255,0.008120345282156266,0.2504975300118561
tile_0_10_-301335290985,0.005591349808645378,0.17356100906658897
tile_0_10_-301335291255,0.003716245397323958,0.13959227825589585
tile_0_10_-301335291525,0,0
tile_0_10_-301335291795,0,0
tile_0_10_-301335292065,0.00432479330723025,0.14982627571484597
tile_0_10_-301605290985,0.006870257038149497,0.20906937275774348
tile_0_10_-301605292335,0.008382616408565056,0.23813820787353054
tile_0_10_-301875292065,0.015354097434138113,0.3734504398732092
tile_0_10_-301875292335,0.01578656467078831,0.3942597100253195
tile_0_10_-302145292065,0.007599627888067517,0.22990417664148352
tile_0_10_-302145292335,0,0
tile_0_11_-281355341805,0.00928545588691176,0.11497487926654264
tile_0_11_-281355342075,0.007255924299019549,0.1364665179334012
tile_0_11_-281355342345,0.010073964803759152,0.21045049994550769
tile_0_11_-281355343965,0,0
tile_0_11_-281355344235,0,0
tile_0_11_-281355347205,0.004502523874096952,0.10697002812650905
tile_0_11_-281355347475,0,0
tile_0_11_-281355348285,0,0
tile_0_11_-281355348555,0.00611815239989697,0.07317594508024858
tile_0_11_-281355348825,NA,NA
tile_0_11_-281355350175,0.007505714185714118,0.13208097968263233
